,nmin,minleaf,ntrees,nfeats,avg_accuracy
731,7,1,20,2,0.7055087719298244
732,7,1,20,3,0.7030526315789473
733,7,1,20,4,0.6899298245614035
734,7,1,20,5,0.6896842105263159
735,7,1,20,6,0.6948421052631578
736,7,1,20,7,0.7031929824561404
737,7,1,20,8,0.7321754385964911
738,7,1,20,9,0.7241754385964912
739,7,1,20,10,0.7242456140350878
740,7,1,30,1,0.7083157894736842
741,7,1,30,2,0.6924912280701754
742,7,1,30,3,0.7056491228070175
743,7,1,30,4,0.6817543859649123
744,7,1,30,5,0.7135438596491228
745,7,1,30,6,0.7269824561403508
746,7,1,30,7,0.7189122807017544
747,7,1,30,8,0.7401754385964912
748,7,1,30,9,0.7215087719298244
749,7,1,30,10,0.7082807017543861
750,7,1,40,1,0.713719298245614
751,7,1,40,2,0.7109473684210526
752,7,1,40,3,0.7294736842105263
753,7,1,40,4,0.7082807017543861
754,7,1,40,5,0.6947368421052631
755,7,1,40,6,0.7188421052631578
756,7,1,40,7,0.7269824561403508
757,7,1,40,8,0.7053333333333333
758,7,1,40,9,0.7321754385964911
759,7,1,40,10,0.6978245614035088
760,7,1,50,1,0.7189473684210527
761,7,1,50,2,0.7321754385964911
762,7,1,50,3,0.7216140350877194
763,7,1,50,4,0.7319649122807017
764,7,1,50,5,0.7161754385964911
765,7,1,50,6,0.7136491228070175
766,7,1,50,7,0.7268771929824561
767,7,1,50,8,0.7268771929824561
768,7,1,50,9,0.7056491228070175
769,7,1,50,10,0.7346315789473684
770,7,1,100,1,0.7030175438596491
771,7,1,100,2,0.7375438596491228
772,7,1,100,3,0.7323157894736843
773,7,1,100,4,0.724140350877193
774,7,1,100,5,0.7241052631578947
775,7,1,100,6,0.7242105263157895
776,7,1,100,7,0.7295438596491228
777,7,1,100,8,0.7482105263157895
778,7,1,100,9,0.724140350877193
779,7,1,100,10,0.732140350877193
780,7,1,150,1,0.7243508771929825
781,7,1,150,2,0.737578947368421
782,7,1,150,3,0.7162456140350877
783,7,1,150,4,0.7375438596491227
784,7,1,150,5,0.7109122807017544
785,7,1,150,6,0.7215087719298245
786,7,1,150,7,0.7135087719298246
787,7,1,150,8,0.7428421052631579
788,7,1,150,9,0.7268070175438597
789,7,1,150,10,0.7428070175438597
790,7,1,200,1,0.7322456140350877
791,7,1,200,2,0.7189473684210527
792,7,1,200,3,0.7269473684210527
793,7,1,200,4,0.7269473684210527
794,7,1,200,5,0.7375087719298244
795,7,1,200,6,0.7348421052631579
796,7,1,200,7,0.7268070175438596
797,7,1,200,8,0.7241754385964912
798,7,1,200,9,0.7402105263157895
799,7,1,200,10,0.7215789473684211
800,7,2,10,1,0.6685263157894739
801,7,2,10,2,0.6711578947368422
802,7,2,10,3,0.6764210526315789
803,7,2,10,4,0.7002105263157896
804,7,2,10,5,0.6870877192982455
805,7,2,10,6,0.7055087719298246
806,7,2,10,7,0.6710877192982456
807,7,2,10,8,0.7188421052631578
808,7,2,10,9,0.7241754385964912
809,7,2,10,10,0.7506666666666668
810,7,2,20,1,0.6845964912280701
811,7,2,20,2,0.6712280701754386
812,7,2,20,3,0.7376140350877194
813,7,2,20,4,0.7162105263157894
814,7,2,20,5,0.7163508771929824
815,7,2,20,6,0.7242456140350877
816,7,2,20,7,0.7135438596491228
817,7,2,20,8,0.7321052631578947
818,7,2,20,9,0.7321754385964911
819,7,2,20,10,0.7029122807017545
820,7,2,30,1,0.7056842105263158
821,7,2,30,2,0.7349473684210527
822,7,2,30,3,0.7508070175438597
823,7,2,30,4,0.7055438596491228
824,7,2,30,5,0.7216842105263157
825,7,2,30,6,0.7216140350877194
826,7,2,30,7,0.7082105263157895
827,7,2,30,8,0.7081754385964911
828,7,2,30,9,0.7188771929824561
829,7,2,30,10,0.7215438596491228
830,7,2,40,1,0.7029824561403509
831,7,2,40,2,0.7270877192982456
832,7,2,40,3,0.7243157894736842
833,7,2,40,4,0.7189824561403508
834,7,2,40,5,0.7374736842105263
835,7,2,40,6,0.7507368421052631
836,7,2,40,7,0.7109473684210526
837,7,2,40,8,0.7508421052631579
838,7,2,40,9,0.6922456140350878
839,7,2,40,10,0.758842105263158
840,7,2,50,1,0.6712982456140351
841,7,2,50,2,0.7108070175438597
842,7,2,50,3,0.7189122807017544
843,7,2,50,4,0.6950877192982456
844,7,2,50,5,0.7454385964912281
845,7,2,50,6,0.753438596491228
846,7,2,50,7,0.6869122807017544
847,7,2,50,8,0.7375087719298246
848,7,2,50,9,0.7428070175438597
849,7,2,50,10,0.732280701754386
850,7,2,100,1,0.7189473684210527
851,7,2,100,2,0.737578947368421
852,7,2,100,3,0.7321403508771931
853,7,2,100,4,0.7296842105263158
854,7,2,100,5,0.732140350877193
855,7,2,100,6,0.7242456140350877
856,7,2,100,7,0.7136140350877194
857,7,2,100,8,0.726842105263158
858,7,2,100,9,0.7295087719298246
859,7,2,100,10,0.7320701754385965
860,7,2,150,1,0.6976491228070175
861,7,2,150,2,0.7295087719298244
862,7,2,150,3,0.7269122807017544
863,7,2,150,4,0.7401754385964912
864,7,2,150,5,0.7163157894736842
865,7,2,150,6,0.7374736842105263
866,7,2,150,7,0.7321754385964911
867,7,2,150,8,0.7427719298245614
868,7,2,150,9,0.7295087719298244
869,7,2,150,10,0.7295087719298247
870,7,2,200,1,0.7083859649122807
871,7,2,200,2,0.7321754385964911
872,7,2,200,3,0.7217543859649123
873,7,2,200,4,0.7375438596491228
874,7,2,200,5,0.7349122807017544
875,7,2,200,6,0.7109122807017544
876,7,2,200,7,0.7294736842105263
877,7,2,200,8,0.7267719298245614
878,7,2,200,9,0.7162105263157894
879,7,2,200,10,0.7295087719298246
880,7,3,10,1,0.6976491228070174
881,7,3,10,2,0.6951929824561404
882,7,3,10,3,0.6896140350877193
883,7,3,10,4,0.6524210526315789
884,7,3,10,5,0.6789122807017544
885,7,3,10,6,0.689719298245614
886,7,3,10,7,0.7110175438596491
887,7,3,10,8,0.7057894736842105
888,7,3,10,9,0.7455087719298247
889,7,3,10,10,0.6897543859649122
890,7,3,20,1,0.6790526315789472
891,7,3,20,2,0.6630877192982455
892,7,3,20,3,0.6790877192982456
893,7,3,20,4,0.7029824561403508
894,7,3,20,5,0.6924561403508772
895,7,3,20,6,0.7243859649122808
896,7,3,20,7,0.7242456140350877
897,7,3,20,8,0.7162807017543861
898,7,3,20,9,0.7322105263157895
899,7,3,20,10,0.718982456140351
900,7,3,30,1,0.6897894736842105
901,7,3,30,2,0.6869824561403509
902,7,3,30,3,0.7136140350877194
903,7,3,30,4,0.7056842105263158
904,7,3,30,5,0.6869824561403508
905,7,3,30,6,0.6896140350877193
906,7,3,30,7,0.7268771929824561
907,7,3,30,8,0.7216140350877194
908,7,3,30,9,0.7162456140350877
909,7,3,30,10,0.7346315789473684
910,7,3,40,1,0.6951578947368421
911,7,3,40,2,0.7296140350877194
912,7,3,40,3,0.6949824561403509
913,7,3,40,4,0.6952280701754385
914,7,3,40,5,0.7215789473684211
915,7,3,40,6,0.7003157894736842
916,7,3,40,7,0.7402807017543859
917,7,3,40,8,0.7321052631578947
918,7,3,40,9,0.7375438596491228
919,7,3,40,10,0.7189473684210527
920,7,3,50,1,0.7004561403508772
921,7,3,50,2,0.7083508771929825
922,7,3,50,3,0.7109473684210526
923,7,3,50,4,0.7350175438596491
924,7,3,50,5,0.7295438596491228
925,7,3,50,6,0.697719298245614
926,7,3,50,7,0.7267719298245614
927,7,3,50,8,0.732280701754386
928,7,3,50,9,0.7668070175438596
929,7,3,50,10,0.753438596491228
930,7,3,100,1,0.7270877192982457
931,7,3,100,2,0.7401052631578947
932,7,3,100,3,0.7242456140350877
933,7,3,100,4,0.7321754385964911
934,7,3,100,5,0.7294385964912281
935,7,3,100,6,0.7348070175438597
936,7,3,100,7,0.7135438596491228
937,7,3,100,8,0.7215087719298244
938,7,3,100,9,0.748140350877193
939,7,3,100,10,0.7481052631578947
940,7,3,150,1,0.7190877192982457
941,7,3,150,2,0.7295438596491228
942,7,3,150,3,0.721578947368421
943,7,3,150,4,0.7323157894736843
944,7,3,150,5,0.7294385964912281
945,7,3,150,6,0.7402105263157895
946,7,3,150,7,0.7240701754385965
947,7,3,150,8,0.7295087719298244
948,7,3,150,9,0.7269122807017545
949,7,3,150,10,0.7375087719298244
950,7,3,200,1,0.7109824561403509
951,7,3,200,2,0.7163157894736841
952,7,3,200,3,0.7269473684210527
953,7,3,200,4,0.7401403508771929
954,7,3,200,5,0.7241754385964912
955,7,3,200,6,0.7428421052631579
956,7,3,200,7,0.7268771929824561
957,7,3,200,8,0.7375438596491228
958,7,3,200,9,0.7267719298245614
959,7,3,200,10,0.7374736842105263
960,8,1,10,1,0.6525614035087719
961,8,1,10,2,0.6526315789473683
962,8,1,10,3,0.7215789473684211
963,8,1,10,4,0.7083508771929824
964,8,1,10,5,0.6924210526315789
965,8,1,10,6,0.7216842105263157
966,8,1,10,7,0.6737543859649122
967,8,1,10,8,0.6844210526315789
968,8,1,10,9,0.7429824561403509
969,8,1,10,10,0.7188070175438596
970,8,1,20,1,0.6869122807017545
971,8,1,20,2,0.7269473684210527
972,8,1,20,3,0.713578947368421
973,8,1,20,4,0.6948070175438597
974,8,1,20,5,0.716561403508772
975,8,1,20,6,0.7161403508771931
976,8,1,20,7,0.7082105263157895
977,8,1,20,8,0.7294385964912282
978,8,1,20,9,0.7349473684210526
979,8,1,20,10,0.7215087719298245
980,8,1,30,1,0.7002456140350877
981,8,1,30,2,0.7003859649122808
982,8,1,30,3,0.7136491228070175
983,8,1,30,4,0.7162456140350878
984,8,1,30,5,0.7136491228070175
985,8,1,30,6,0.7428070175438596
986,8,1,30,7,0.6949824561403508
987,8,1,30,8,0.7162105263157896
988,8,1,30,9,0.7507368421052633
989,8,1,30,10,0.7163508771929824
990,8,1,40,1,0.6896140350877193
991,8,1,40,2,0.7082807017543861
992,8,1,40,3,0.6870526315789474
993,8,1,40,4,0.6763508771929824
994,8,1,40,5,0.7295438596491228
995,8,1,40,6,0.7216140350877194
996,8,1,40,7,0.7295438596491228
997,8,1,40,8,0.7082807017543861
998,8,1,40,9,0.7241754385964911
999,8,1,40,10,0.7428771929824561
1000,8,1,50,1,0.6658245614035088
1001,8,1,50,2,0.7138596491228071
1002,8,1,50,3,0.7161754385964911
1003,8,1,50,4,0.729578947368421
1004,8,1,50,5,0.7243157894736842
1005,8,1,50,6,0.7241754385964911
1006,8,1,50,7,0.724280701754386
1007,8,1,50,8,0.7295087719298246
1008,8,1,50,9,0.7029122807017544
1009,8,1,50,10,0.732140350877193
1010,8,1,100,1,0.700280701754386
1011,8,1,100,2,0.7350526315789474
1012,8,1,100,3,0.7136842105263158
1013,8,1,100,4,0.7028771929824562
1014,8,1,100,5,0.7374736842105263
1015,8,1,100,6,0.7455087719298246
1016,8,1,100,7,0.737578947368421
1017,8,1,100,8,0.7242456140350877
1018,8,1,100,9,0.7162105263157895
1019,8,1,100,10,0.7188771929824562
1020,8,1,150,1,0.7110175438596491
1021,8,1,150,2,0.7403157894736843
1022,8,1,150,3,0.7321754385964911
1023,8,1,150,4,0.7136140350877194
1024,8,1,150,5,0.7269473684210527
1025,8,1,150,6,0.7082807017543861
1026,8,1,150,7,0.7215087719298244
1027,8,1,150,8,0.7294736842105263
1028,8,1,150,9,0.7347719298245614
1029,8,1,150,10,0.7348070175438597
1030,8,1,200,1,0.7243157894736841
1031,8,1,200,2,0.7269824561403508
1032,8,1,200,3,0.7269122807017544
1033,8,1,200,4,0.7161754385964912
1034,8,1,200,5,0.7295438596491228
1035,8,1,200,6,0.7347719298245614
1036,8,1,200,7,0.740140350877193
1037,8,1,200,8,0.7375438596491228
1038,8,1,200,9,0.7347368421052632
1039,8,1,200,10,0.734842105263158
1040,8,2,10,1,0.6631929824561404
1041,8,2,10,2,0.7110877192982457
1042,8,2,10,3,0.6551929824561404
1043,8,2,10,4,0.681719298245614
1044,8,2,10,5,0.6976842105263158
1045,8,2,10,6,0.6871929824561404
1046,8,2,10,7,0.7002456140350878
1047,8,2,10,8,0.6949473684210526
1048,8,2,10,9,0.6816491228070175
1049,8,2,10,10,0.7002456140350877
1050,8,2,20,1,0.6872280701754386
1051,8,2,20,2,0.6843157894736842
1052,8,2,20,3,0.7215789473684211
1053,8,2,20,4,0.7270175438596491
1054,8,2,20,5,0.7002105263157895
1055,8,2,20,6,0.7081403508771931
1056,8,2,20,7,0.692280701754386
1057,8,2,20,8,0.7214385964912282
1058,8,2,20,9,0.729438596491228
1059,8,2,20,10,0.7134035087719297
1060,8,2,30,1,0.6739999999999999
1061,8,2,30,2,0.7242807017543861
1062,8,2,30,3,0.7083508771929823
1063,8,2,30,4,0.7295438596491228
1064,8,2,30,5,0.6844210526315789
1065,8,2,30,6,0.7137543859649123
1066,8,2,30,7,0.7214736842105264
1067,8,2,30,8,0.724140350877193
1068,8,2,30,9,0.7161052631578947
1069,8,2,30,10,0.7241754385964911
1070,8,2,40,1,0.7004561403508772
1071,8,2,40,2,0.7163859649122807
1072,8,2,40,3,0.7083859649122806
1073,8,2,40,4,0.7295438596491228
1074,8,2,40,5,0.7004561403508771
1075,8,2,40,6,0.7188771929824561
1076,8,2,40,7,0.740140350877193
1077,8,2,40,8,0.726842105263158
1078,8,2,40,9,0.7401754385964912
1079,8,2,40,10,0.734701754385965
1080,8,2,50,1,0.7456491228070176
1081,8,2,50,2,0.7056842105263158
1082,8,2,50,3,0.7136140350877194
1083,8,2,50,4,0.7082456140350877
1084,8,2,50,5,0.6976491228070175
1085,8,2,50,6,0.7266666666666667
1086,8,2,50,7,0.7322105263157895
1087,8,2,50,8,0.7374385964912281
1088,8,2,50,9,0.7134736842105263
1089,8,2,50,10,0.7507368421052631
1090,8,2,100,1,0.7030877192982455
1091,8,2,100,2,0.7295087719298244
1092,8,2,100,3,0.7003157894736842
1093,8,2,100,4,0.7243157894736842
1094,8,2,100,5,0.7349122807017544
1095,8,2,100,6,0.7055087719298245
1096,8,2,100,7,0.7322105263157895
1097,8,2,100,8,0.7267719298245614
1098,8,2,100,9,0.7295087719298246
1099,8,2,100,10,0.7376140350877194
1100,8,2,150,1,0.705719298245614
1101,8,2,150,2,0.7349122807017544
1102,8,2,150,3,0.7321754385964911
1103,8,2,150,4,0.734842105263158
1104,8,2,150,5,0.7269473684210527
1105,8,2,150,6,0.7162456140350877
1106,8,2,150,7,0.7162456140350877
1107,8,2,150,8,0.7295438596491228
1108,8,2,150,9,0.7268771929824562
1109,8,2,150,10,0.7189122807017545
1110,8,2,200,1,0.7084210526315788
1111,8,2,200,2,0.7135789473684211
1112,8,2,200,3,0.7162105263157895
1113,8,2,200,4,0.7242105263157895
1114,8,2,200,5,0.7429473684210527
1115,8,2,200,6,0.7135438596491228
1116,8,2,200,7,0.7268070175438596
1117,8,2,200,8,0.7375087719298247
1118,8,2,200,9,0.7268421052631578
1119,8,2,200,10,0.718842105263158
1120,8,3,10,1,0.6950526315789474
1121,8,3,10,2,0.7112280701754387
1122,8,3,10,3,0.7109122807017544
1123,8,3,10,4,0.7005263157894737
1124,8,3,10,5,0.6924912280701754
1125,8,3,10,6,0.7002807017543861
1126,8,3,10,7,0.7162456140350877
1127,8,3,10,8,0.6976140350877194
1128,8,3,10,9,0.7245263157894736
1129,8,3,10,10,0.7346666666666667
1130,8,3,20,1,0.7162105263157896
1131,8,3,20,2,0.6896842105263158
1132,8,3,20,3,0.6976842105263159
1133,8,3,20,4,0.7402105263157894
1134,8,3,20,5,0.7028771929824561
1135,8,3,20,6,0.7190877192982456
1136,8,3,20,7,0.7320350877192983
1137,8,3,20,8,0.7268421052631577
1138,8,3,20,9,0.7561754385964912
1139,8,3,20,10,0.7108070175438597
1140,8,3,30,1,0.7108421052631578
1141,8,3,30,2,0.6790526315789475
1142,8,3,30,3,0.6896140350877193
1143,8,3,30,4,0.7241403508771931
1144,8,3,30,5,0.6923859649122807
1145,8,3,30,6,0.7243859649122807
1146,8,3,30,7,0.7082807017543861
1147,8,3,30,8,0.7109473684210527
1148,8,3,30,9,0.6897192982456141
1149,8,3,30,10,0.7346666666666668
1150,8,3,40,1,0.6924561403508772
1151,8,3,40,2,0.7109122807017543
1152,8,3,40,3,0.6949824561403509
1153,8,3,40,4,0.7268070175438596
1154,8,3,40,5,0.7108771929824562
1155,8,3,40,6,0.7003508771929823
1156,8,3,40,7,0.7296491228070175
1157,8,3,40,8,0.7349473684210527
1158,8,3,40,9,0.713438596491228
1159,8,3,40,10,0.732140350877193
1160,8,3,50,1,0.7138245614035088
1161,8,3,50,2,0.7267719298245614
1162,8,3,50,3,0.7163859649122808
1163,8,3,50,4,0.7267719298245614
1164,8,3,50,5,0.7003859649122807
1165,8,3,50,6,0.7322105263157894
1166,8,3,50,7,0.7401052631578946
1167,8,3,50,8,0.7374385964912281
1168,8,3,50,9,0.7293684210526317
1169,8,3,50,10,0.7322105263157895
1170,8,3,100,1,0.721719298245614
1171,8,3,100,2,0.7190175438596491
1172,8,3,100,3,0.7348070175438596
1173,8,3,100,4,0.7109824561403508
1174,8,3,100,5,0.7374736842105264
1175,8,3,100,6,0.7295438596491228
1176,8,3,100,7,0.7136140350877194
1177,8,3,100,8,0.7587368421052632
1178,8,3,100,9,0.7402105263157895
1179,8,3,100,10,0.7481754385964912
1180,8,3,150,1,0.7162456140350877
1181,8,3,150,2,0.7295789473684209
1182,8,3,150,3,0.7189824561403508
1183,8,3,150,4,0.7296140350877194
1184,8,3,150,5,0.7376140350877194
1185,8,3,150,6,0.7242456140350877
1186,8,3,150,7,0.7427017543859649
1187,8,3,150,8,0.7295087719298244
1188,8,3,150,9,0.7296140350877194
1189,8,3,150,10,0.734842105263158
1190,8,3,200,1,0.7216842105263158
1191,8,3,200,2,0.7295087719298246
1192,8,3,200,3,0.7348771929824561
1193,8,3,200,4,0.7109473684210528
1194,8,3,200,5,0.7321052631578947
1195,8,3,200,6,0.7481754385964912
1196,8,3,200,7,0.7349473684210526
1197,8,3,200,8,0.7348070175438597
1198,8,3,200,9,0.740140350877193
1199,8,3,200,10,0.7402105263157894
1200,8,4,10,1,0.6767368421052632
1201,8,4,10,2,0.6793333333333333
1202,8,4,10,3,0.6476491228070176
1203,8,4,10,4,0.6871929824561404
1204,8,4,10,5,0.6576491228070176
1205,8,4,10,6,0.6605614035087719
1206,8,4,10,7,0.7374035087719297
1207,8,4,10,8,0.6629122807017545
1208,8,4,10,9,0.7055087719298245
1209,8,4,10,10,0.7215087719298245
1210,8,4,20,1,0.708280701754386
1211,8,4,20,2,0.697719298245614
1212,8,4,20,3,0.7136842105263158
1213,8,4,20,4,0.7004912280701754
1214,8,4,20,5,0.7029824561403509
1215,8,4,20,6,0.718842105263158
1216,8,4,20,7,0.7507719298245614
1217,8,4,20,8,0.6763859649122808
1218,8,4,20,9,0.7242807017543861
1219,8,4,20,10,0.7108421052631579
1220,8,4,30,1,0.7085263157894738
1221,8,4,30,2,0.6977543859649121
1222,8,4,30,3,0.7214385964912281
1223,8,4,30,4,0.7163508771929825
1224,8,4,30,5,0.7347719298245614
1225,8,4,30,6,0.6924912280701755
1226,8,4,30,7,0.732140350877193
1227,8,4,30,8,0.7082105263157895
1228,8,4,30,9,0.6976842105263158
1229,8,4,30,10,0.718701754385965
1230,8,4,40,1,0.7110175438596491
1231,8,4,40,2,0.6950877192982456
1232,8,4,40,3,0.7138245614035088
1233,8,4,40,4,0.7135438596491228
1234,8,4,40,5,0.7215087719298245
1235,8,4,40,6,0.7162105263157895
1236,8,4,40,7,0.700140350877193
1237,8,4,40,8,0.742561403508772
1238,8,4,40,9,0.7376140350877193
1239,8,4,40,10,0.7455438596491228
1240,8,4,50,1,0.6950175438596491
1241,8,4,50,2,0.7243859649122808
1242,8,4,50,3,0.7217543859649123
1243,8,4,50,4,0.7428771929824561
1244,8,4,50,5,0.7322807017543861
1245,8,4,50,6,0.7216140350877194
1246,8,4,50,7,0.6976842105263158
1247,8,4,50,8,0.7667368421052632
1248,8,4,50,9,0.7349122807017545
1249,8,4,50,10,0.7402105263157895
1250,8,4,100,1,0.7216491228070174
1251,8,4,100,2,0.7322807017543861
1252,8,4,100,3,0.7109824561403508
1253,8,4,100,4,0.7215087719298244
1254,8,4,100,5,0.7028421052631578
1255,8,4,100,6,0.7162456140350878
1256,8,4,100,7,0.7242456140350877
1257,8,4,100,8,0.732140350877193
1258,8,4,100,9,0.7295789473684211
1259,8,4,100,10,0.7401754385964912
1260,8,4,150,1,0.7056140350877194
1261,8,4,150,2,0.7030175438596491
1262,8,4,150,3,0.7242105263157895
1263,8,4,150,4,0.716280701754386
1264,8,4,150,5,0.7454736842105263
1265,8,4,150,6,0.7427368421052633
1266,8,4,150,7,0.7348771929824561
1267,8,4,150,8,0.7269122807017544
1268,8,4,150,9,0.726842105263158
1269,8,4,150,10,0.7480701754385966
1270,8,4,200,1,0.7216842105263158
1271,8,4,200,2,0.7242456140350877
1272,8,4,200,3,0.7269473684210526
1273,8,4,200,4,0.7189473684210526
1274,8,4,200,5,0.7268771929824561
1275,8,4,200,6,0.7348421052631577
1276,8,4,200,7,0.732140350877193
1277,8,4,200,8,0.7295087719298247
1278,8,4,200,9,0.7294736842105263
1279,8,4,200,10,0.7241754385964911
1280,9,1,10,1,0.6949122807017544
1281,9,1,10,2,0.6604210526315789
1282,9,1,10,3,0.6977894736842105
1283,9,1,10,4,0.6684210526315789
1284,9,1,10,5,0.6870877192982456
1285,9,1,10,6,0.6978245614035087
1286,9,1,10,7,0.7242105263157894
1287,9,1,10,8,0.6896491228070175
1288,9,1,10,9,0.7269122807017544
1289,9,1,10,10,0.7322105263157894
1290,9,1,20,1,0.7057894736842105
1291,9,1,20,2,0.6764210526315789
1292,9,1,20,3,0.7189122807017544
1293,9,1,20,4,0.6841403508771929
1294,9,1,20,5,0.6815438596491228
1295,9,1,20,6,0.7110526315789474
1296,9,1,20,7,0.7323157894736841
1297,9,1,20,8,0.7029122807017545
1298,9,1,20,9,0.7375789473684211
1299,9,1,20,10,0.7161754385964911
1300,9,1,30,1,0.6924210526315789
1301,9,1,30,2,0.7296140350877194
1302,9,1,30,3,0.7189824561403508
1303,9,1,30,4,0.7030877192982457
1304,9,1,30,5,0.7083508771929825
1305,9,1,30,6,0.7083859649122808
1306,9,1,30,7,0.6976140350877194
1307,9,1,30,8,0.7004210526315789
1308,9,1,30,9,0.7267719298245614
1309,9,1,30,10,0.7162105263157895
1310,9,1,40,1,0.7190175438596491
1311,9,1,40,2,0.6844210526315789
1312,9,1,40,3,0.737438596491228
1313,9,1,40,4,0.7216491228070175
1314,9,1,40,5,0.7269122807017544
1315,9,1,40,6,0.7269122807017544
1316,9,1,40,7,0.7374736842105263
1317,9,1,40,8,0.6976491228070176
1318,9,1,40,9,0.7003508771929825
1319,9,1,40,10,0.7136491228070174
1320,9,1,50,1,0.7163859649122807
1321,9,1,50,2,0.6976842105263157
1322,9,1,50,3,0.713578947368421
1323,9,1,50,4,0.7216140350877194
1324,9,1,50,5,0.694982456140351
1325,9,1,50,6,0.7374736842105263
1326,9,1,50,7,0.7401052631578947
1327,9,1,50,8,0.7294736842105263
1328,9,1,50,9,0.732280701754386
1329,9,1,50,10,0.729578947368421
1330,9,1,100,1,0.7057192982456141
1331,9,1,100,2,0.7242807017543861
1332,9,1,100,3,0.7322105263157894
1333,9,1,100,4,0.721578947368421
1334,9,1,100,5,0.7401754385964912
1335,9,1,100,6,0.7401052631578947
1336,9,1,100,7,0.7269122807017544
1337,9,1,100,8,0.7376140350877194
1338,9,1,100,9,0.7481052631578947
1339,9,1,100,10,0.7322105263157896
1340,9,1,150,1,0.7056140350877194
1341,9,1,150,2,0.7242807017543861
1342,9,1,150,3,0.7084561403508771
1343,9,1,150,4,0.7268771929824561
1344,9,1,150,5,0.7215087719298244
1345,9,1,150,6,0.718842105263158
1346,9,1,150,7,0.740140350877193
1347,9,1,150,8,0.7188070175438597
1348,9,1,150,9,0.7269473684210527
1349,9,1,150,10,0.7321754385964911
1350,9,1,200,1,0.721578947368421
1351,9,1,200,2,0.7110175438596491
1352,9,1,200,3,0.713578947368421
1353,9,1,200,4,0.7322456140350877
1354,9,1,200,5,0.7188421052631578
1355,9,1,200,6,0.716140350877193
1356,9,1,200,7,0.7428421052631579
1357,9,1,200,8,0.7268771929824561
1358,9,1,200,9,0.7347719298245614
1359,9,1,200,10,0.7268771929824561
1360,9,2,10,1,0.6631578947368422
1361,9,2,10,2,0.6765263157894736
1362,9,2,10,3,0.6923859649122808
1363,9,2,10,4,0.6974385964912281
1364,9,2,10,5,0.697719298245614
1365,9,2,10,6,0.7292982456140351
1366,9,2,10,7,0.6788421052631579
1367,9,2,10,8,0.7108771929824562
1368,9,2,10,9,0.7401052631578947
1369,9,2,10,10,0.7002456140350877
1370,9,2,20,1,0.6843859649122808
1371,9,2,20,2,0.7216140350877194
1372,9,2,20,3,0.6978596491228071
1373,9,2,20,4,0.7163157894736842
1374,9,2,20,5,0.718842105263158
1375,9,2,20,6,0.7375438596491228
1376,9,2,20,7,0.7029122807017544
1377,9,2,20,8,0.7135438596491228
1378,9,2,20,9,0.6976491228070175
1379,9,2,20,10,0.7162807017543861
1380,9,2,30,1,0.7055087719298245
